id,standard_customer,invoice_number,sku,deducted_amount,deducted_qty,deducted_price_per_qty,deduction_date,invoice_location,reason_code,sub_reason_code,deduction_reason,backup_status,
,AWG,9033774796,-,50.03,1,50.03,21-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033775442,-,58.68,1,58.68,19-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033775710,-,37.59,1,37.59,22-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033776570,-,13.57,1,13.57,22-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033776576,-,11.49,1,11.49,22-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033776583,-,21.99,1,21.99,22-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033777152,-,101.87,1,101.87,22-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033779481,-,10.94,1,10.94,22-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033779483,-,131.82,1,131.82,22-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033779608,-,23.49,1,23.49,22-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033779924,-,17.68,1,17.68,19-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,US Foods,9033780613,-,180.1,1,180.1,27-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033780719,-,88.49,1,88.49,25-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033780721,-,57.84,1,57.84,25-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033780726,-,93.01,1,93.01,25-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0318921,AWG,9033782660,-,293.46,1,293.46,25-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033782661,-,43.2,1,43.2,25-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033782742,-,22.36,1,22.36,25-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033782841,-,179.26,1,179.26,22-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0319003,AWG,9033782891,-,270.09,1,270.09,25-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0318923,AWG,9033783933,-,352.5,1,352.5,25-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033784066,-,19.09,1,19.09,22-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033784105,-,82.73,1,82.73,25-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9033784242,-,192.44,1,192.44,26-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0319004,AWG,9033784248,-,77.83,1,77.83,27-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
788585,Kroger,9033784312,-,320.31,1,320.31,4/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033784336,-,43.64,1,43.64,21-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9033790680,-,371.56,1,371.56,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
789018,Kroger,9033792352,-,152.94,1,152.94,5/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9033792353,-,168.44,1,168.44,5/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033792529,-,69.24,1,69.24,26-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033792547,-,322.75,1,322.75,25-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0318924,AWG,9033792703,-,212.6,1,212.6,28-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033792856,-,30.75,1,30.75,26-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033792860,-,75.44,1,75.44,26-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033792865,-,87.75,1,87.75,26-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033792867,-,42.91,1,42.91,26-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033792868,-,12.4,1,12.4,26-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033792887,-,30.66,1,30.66,26-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Supervalu,9033794589,-,334.19,1,334.19,19-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033795196,-,139.94,1,139.94,26-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033795847,-,29.22,1,29.22,26-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033795848,-,154.45,1,154.45,26-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033796080,-,23.99,1,23.99,25-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
789424,Kroger,9033796177,-,105.76,1,105.76,9/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033797682,-,72.48,1,72.48,1/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
789093,Kroger,9033797771,-,129.5,1,129.5,9/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033797810,-,118.33,1,118.33,27-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033797815,-,32.73,1,32.73,27-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033797818,-,64.22,1,64.22,27-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033797822,-,12.59,1,12.59,27-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033797826,-,129.58,1,129.58,27-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033799348,-,144.28,1,144.28,27-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
789443,Kroger,9033799950,-,122.6,1,122.6,9/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033800064,-,108.66,1,108.66,27-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033801158,-,100.43,1,100.43,28-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033801161,-,67.65,1,67.65,28-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033801165,-,78.64,1,78.64,28-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033801166,-,13.62,1,13.62,28-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
789103,Kroger,9033801780,-,190.42,1,190.42,10/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0319006 ,AWG,9033802272,-,114.97,1,114.97,29-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033803149,-,179.98,1,179.98,28-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0318929,AWG,9033803946,-,332.38,1,332.38,29-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033806077,-,132.04,1,132.04,28-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033806098,-,36.25,1,36.25,29-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033806106,-,196.37,1,196.37,29-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033806108,-,90.34,1,90.34,29-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033806109,-,215.23,1,215.23,29-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033806148,-,65.06,1,65.06,29-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033806160,-,176.43,1,176.43,29-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
789501,Kroger,9033807012,-,136.1,1,136.1,11/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033807227,-,72.6,1,72.6,28-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033807233,-,12.18,1,12.18,28-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033807242,-,171.51,1,171.51,29-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033807245,-,69.14,1,69.14,29-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033807251,-,56.99,1,56.99,1/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033807279,-,50.16,1,50.16,1/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0319008,AWG,9033807420,-,345.1,1,345.1,1/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033808826,-,10.37,1,10.37,29-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033808827,-,46.62,1,46.62,29-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033808829,-,46.1,1,46.1,29-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033809788,-,17.87,1,17.87,1/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033811028,-,131.89,1,131.89,1/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
409928,C&S,9033811357,-,223.8,1,223.8,2/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
789110,Kroger,9033812085,-,138.71,1,138.71,12/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033812328,-,51.07,1,51.07,1/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033812330,-,69.95,1,69.95,1/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033812331,-,127.54,1,127.54,1/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033812333,-,67.44,1,67.44,1/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033812344,-,300.62,1,300.62,29-03-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Supervalu,9033812537,-,356.47,1,356.47,18-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033812922,-,106.57,1,106.57,1/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033812924,-,77.25,1,77.25,1/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033812927,-,142.23,1,142.23,1/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033813340,-,49.95,1,49.95,1/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033813344,-,124.98,1,124.98,1/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033814204,-,26.72,1,26.72,2/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033814208,-,187.87,1,187.87,2/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033814253,-,13.88,1,13.88,2/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033814257,-,25.1,1,25.1,2/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806678,Kroger,9033818144,-,128.18,1,128.18,12/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033820067,-,106.05,1,106.05,4/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033820228,-,14.65,1,14.65,3/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0318959,AWG,9033820607,-,109.16,1,109.16,3/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
409945,C&S,9033820768,-,78.39,1,78.39,4/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033820796,-,118.12,1,118.12,1/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033820805,-,38.97,1,38.97,1/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
789631,Kroger,9033820987,-,173.46,1,173.46,15-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033821434,-,13.15,1,13.15,1/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033821952,-,27.96,1,27.96,3/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033821955,-,146.09,1,146.09,3/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9033822361,-,33.55,1,33.55,3/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033823126,-,146.37,1,146.37,3/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033823659,-,35.11,1,35.11,2/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0319011,AWG,9033824783,-,55.09,1,55.09,4/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033825798,-,143.17,1,143.17,3/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033826547,-,32.42,1,32.42,3/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033826872,-,10.64,1,10.64,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033826898,-,11.27,1,11.27,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033826900,-,195.55,1,195.55,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033827021,-,217.85,1,217.85,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9033828422,-,102.67,1,102.67,10/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
788594,Kroger,9033828571,-,281.42,1,281.42,17-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
788592,Kroger,9033830016,-,237.76,1,237.76,18-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033830379,-,93.55,1,93.55,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033830665,-,107.68,1,107.68,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033830666,-,252.75,1,252.75,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033830684,-,181.5,1,181.5,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033830686,-,54.18,1,54.18,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033830692,-,40.31,1,40.31,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033830701,-,166.9,1,166.9,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033830708,-,17.66,1,17.66,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033830721,-,20.01,1,20.01,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033830733,-,231.54,1,231.54,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
789660,Kroger,9033830991,-,117.91,1,117.91,17-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033831070,-,11.34,1,11.34,3/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033831072,-,108.55,1,108.55,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
820400,Kroger,9033831644,-,101.48,1,101.48,18-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033831650,-,130.88,1,130.88,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033831653,-,20.26,1,20.26,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033831654,-,75.75,1,75.75,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033831656,-,105.62,1,105.62,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033832025,-,13.56,1,13.56,4/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,US Foods,9033832406,-,262.91,1,262.91,10/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033834909,-,57.46,1,57.46,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033834919,-,140.78,1,140.78,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033834967,-,125.84,1,125.84,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033834968,-,59.6,1,59.6,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033834969,-,71.34,1,71.34,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033834970,-,29.18,1,29.18,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033836090,-,94.82,1,94.82,10/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033838641,-,11.04,1,11.04,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033841328,-,317.89,1,317.89,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033841341,-,108.28,1,108.28,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806670,Kroger,9033843214,-,123.43,1,123.43,19-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
789116,Kroger,9033843232,-,147.12,1,147.12,19-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806508,Kroger,9033843759,-,281.5,1,281.5,19-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9033843786,-,392.36,1,392.36,19-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
788590,Kroger,9033845443,-,254.1,1,254.1,19-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033845487,-,55.4,1,55.4,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033845580,-,62.98,1,62.98,9/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033845584,-,31.31,1,31.31,9/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033845925,-,165.24,1,165.24,8/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033846828,-,161.51,1,161.51,9/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033846832,-,10.1,1,10.1,9/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033846834,-,44.58,1,44.58,9/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033846838,-,97.78,1,97.78,9/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033846846,-,51.09,1,51.09,9/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033846852,-,11.5,1,11.5,9/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033846854,-,180.56,1,180.56,9/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033846865,-,23.75,1,23.75,9/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033846869,-,10.86,1,10.86,9/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033847588,-,55.35,1,55.35,10/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806057,Kroger,9033848134,-,119.63,1,119.63,22-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033848754,-,20.42,1,20.42,10/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9033849098,-,264.96,1,264.96,11/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033849897,-,116.07,1,116.07,9/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0318961 ,AWG,9033850738,-,53.69,1,53.69,12/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033850917,-,56.28,1,56.28,10/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033850921,-,45.62,1,45.62,10/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033851120,-,35.6,1,35.6,11/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033851144,-,14.55,1,14.55,11/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033851207,-,51.69,1,51.69,11/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
801854,Kroger,9033851340,-,149.73,1,149.73,23-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806050,Kroger,9033851918,-,118.17,1,118.17,23-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033852321,-,114.97,1,114.97,12/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0319013,AWG,9033853484,-,99.26,1,99.26,15-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033853488,-,10.96,1,10.96,10/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033853897,-,38.99,1,38.99,10/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033853899,-,76.62,1,76.62,10/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
805976,Kroger,9033854367,-,112.03,1,112.03,24-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033854420,-,10.12,1,10.12,11/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033854422,-,184.66,1,184.66,11/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033854423,-,41.21,1,41.21,11/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033854426,-,54.83,1,54.83,11/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033854429,-,96.63,1,96.63,11/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033854779,-,40.33,1,40.33,12/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033855337,-,45.27,1,45.27,10/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033855353,-,26.32,1,26.32,11/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033855882,-,51.62,1,51.62,15-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033856092,-,19.83,1,19.83,12/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033856096,-,176.43,1,176.43,12/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033856505,-,24.62,1,24.62,11/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033856666,-,63.92,1,63.92,15-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033856681,-,176.24,1,176.24,15-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033857301,-,64.84,1,64.84,12/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033857306,-,111.87,1,111.87,12/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033857321,-,75.46,1,75.46,12/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033859466,-,35.65,1,35.65,12/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9033859887,-,101.92,1,101.92,16-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033861729,-,85,1,85,15-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033861748,-,138.66,1,138.66,15-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033861754,-,228.37,1,228.37,15-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033861763,-,21.93,1,21.93,15-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033866646,-,79.7,1,79.7,15-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033867020,-,105.5,1,105.5,16-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033867032,-,37.41,1,37.41,16-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033867034,-,138.28,1,138.28,16-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033867481,-,77.32,1,77.32,15-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9033867832,-,190.62,1,190.62,17-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033867993,-,10.6,1,10.6,16-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033869106,-,127.42,1,127.42,15-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033869107,-,118.56,1,118.56,15-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
409951,C&S,9033869118,-,17.06,1,17.06,16-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033869715,-,119.64,1,119.64,16-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033870005,-,206.36,1,206.36,18-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033870017,-,19.49,1,19.49,18-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033870032,-,248.23,1,248.23,18-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033870044,-,172.8,1,172.8,18-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033870127,-,22.15,1,22.15,18-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033870132,-,20.41,1,20.41,18-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033870134,-,60.1,1,60.1,18-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033870141,-,49.86,1,49.86,18-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033870509,-,31.93,1,31.93,16-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033870510,-,32.35,1,32.35,16-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033870512,-,182.03,1,182.03,16-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033870515,-,48.29,1,48.29,16-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033870577,-,84.44,1,84.44,16-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,MDI,9033870747,-,70.04,1,70.04,16-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033871323,-,109.65,1,109.65,10/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033871324,-,16.77,1,16.77,11/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033871326,-,22.41,1,22.41,11/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033871327,-,56.44,1,56.44,12/4/2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033871907,-,34.84,1,34.84,18-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9033871940,-,98.64,1,98.64,16-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
806513,Kroger,9033872655,-,285.41,1,285.41,30-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033875400,-,286.23,1,286.23,16-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9033875452,-,115.97,1,115.97,18-04-2024,-,Freight Allowance,-,Freight Allowance,Yes,1
