concat,invoice_number,invoice_date,sku,billed_qty,gross_price,oi_deal,promo_allowance,cash_discount,freight_amount,others,net_price,gross_price_per_qty,net_price_per_qty,fuel_allowance,lane,freight_rate,freight_weight,gross_weight,total_freight,order_number,bol,carrier,freight_type,invoice_status
9111665552305604,9111665552,,305604,16,3072,0,0,0,0,0,3072,192,192,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305615,9111665552,,305615,8,981.12,0,0,0,0,0,981.12,122.64,122.64,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305616,9111665552,,305616,2,281.28,0,0,0,0,0,281.28,140.64,140.64,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305789,9111665552,,305789,1,120,0,0,0,0,0,120,120,120,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305826,9111665552,,305826,1,260.4,0,0,0,0,0,260.4,260.4,260.4,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305829,9111665552,,305829,2,520.8,0,0,0,0,0,520.8,260.4,260.4,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305837,9111665552,,305837,5,1302,0,0,0,0,0,1302,260.4,260.4,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305915,9111665552,,305915,1,155,0,0,0,0,0,155,155,155,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305945,9111665552,,305945,7,1064,0,0,0,0,0,1064,152,152,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552305950,9111665552,,305950,8,3040,0,0,0,0,0,3040,380,380,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552306610,9111665552,,306610,22,1391.5,0,0,0,0,0,1391.5,63.25,63.25,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552306615,9111665552,,306615,1,63.25,0,0,0,0,0,63.25,63.25,63.25,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552306616,9111665552,,306616,46,2909.5,0,0,0,0,0,2909.5,63.25,63.25,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552306619,9111665552,,306619,1,89.6,0,0,0,0,0,89.6,89.6,89.6,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552309575,9111665552,,309575,4,435.2,0,0,0,0,0,435.2,108.8,108.8,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552309620,9111665552,,309620,3,489.6,0,0,0,0,0,489.6,163.2,163.2,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552309633,9111665552,,309633,6,660,0,0,0,0,0,660,110,110,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552309646,9111665552,,309646,2,130,0,0,0,0,0,130,65,65,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552309657,9111665552,,309657,12,796.8,0,0,0,0,0,796.8,66.4,66.4,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552309659,9111665552,,309659,11,2956.8,0,0,0,0,0,2956.8,268.8,268.8,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552309680,9111665552,,309680,29,3316.44,0,0,0,0,0,3316.44,114.36,114.36,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
