Receive Date,Return Date,Invoice Day,Transaction Type,Quantity,Net Receipts,Net Receipts Currency,List Price,List Price Currency,Rebate In Agreement Currency,Agreement Currency,Rebate In Purchase Order Currency,Purchase Order Currency,Purchase Order,Asin,UPC,EAN,Manufacturer,Distributor,Product Group,Category,Subcategory,Title,Product Description,Binding,Cost Currency,Old Cost,New Cost,Price Protection Agreement,Price Protection Day,Cost Variance,Invoice,Multi-Country Parent Agreement ID,Invoice ID,,,
10-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B018H3LFJG,8.57777E+11,8.57777E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Variety Pack (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
18-10-2023,,,Distributor Shipment,10,250.2,USD,371.4,USD,50.04,USD,50.04,USD,3AFJH58D,B093ZKT64V,,,KEBF9,7***G,325,32504000,32504002,"Cheez-It Snap'd Cheese Cracker Chips, Thin Crisps, Lunch Snacks, Cheddar Sour Cream and Onion, 45oz Case (6 Bags)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
18-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3QHCEJIW,B00C3YAF7O,38000845550,38000845550,KEBF9,0***N,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Sour Cream and Onion (12 Cans)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
05-10-2023,,,Distributor Shipment,360,"5,781.60",USD,"6,512.40",USD,"1,156.32",USD,"1,156.32",USD,31IKIBVA,B084RDDFGR,38000240522,38000240522,KEUB1,P***E,325,32502500,32502506,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original (54 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
14-10-2023,,,Distributor Shipment,97,"3,422.16",USD,"4,527.96",USD,684.43,USD,684.43,USD,4344RY3Y,B0BFZSZBCQ,,,PUCC9,P***9,325,32502500,32502504,Kellogg's Pop-Tarts Chocolate Chip 13.5oz 12ct,,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
22-10-2023,,,Distributor Shipment,160,"5,644.80",USD,"7,468.80",USD,"1,128.96",USD,"1,128.96",USD,11Z1QH4N,B07YP3GKLQ,38000222481,38000222481,KEBF9,P***E,325,32502500,32502504,"Pop-Tarts Toaster Pastries, Breakfast Food and Kids Snacks, Unfrosted Brown Sugar Cinnamon, 10.15lb Case (96 Pop-Tarts)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
06-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8UMC467V,B093ZJM1CC,,,PUCC9,P***9,325,32502500,32500843,"Pure Organic Layered Fruit Bars, Strawberry Banana, Gluten Free, Vegan Fruit Snacks (2 Boxes, 24 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
30-10-2023,,,Distributor Shipment,1,13.2,USD,26.28,USD,2.64,USD,2.64,USD,8KF75SGT,B000Y2WPKC,38000845604,38000845604,KEBF9,0***N,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Sour Cream and Onion (12 Cans)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
05-10-2023,,,Distributor Shipment,203,"3,312.96",USD,"3,651.97",USD,662.59,USD,662.59,USD,8UMC467V,B093ZJM1CC,,,PUCC9,P***9,325,32502500,32500843,"Pure Organic Layered Fruit Bars, Strawberry Banana, Gluten Free, Vegan Fruit Snacks (2 Boxes, 24 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
24-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,7PIYY17T,B018H3LFJG,8.57777E+11,8.57777E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Variety Pack (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
26-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B018H3LFJG,8.57777E+11,8.57777E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Variety Pack (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
25-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B018H3LFJG,8.57777E+11,8.57777E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Variety Pack (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
22-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B018H3LFJG,8.57777E+11,8.57777E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Variety Pack (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
23-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3VEABGAN,B018H3LFJG,8.57777E+11,8.57777E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Variety Pack (12 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
13-10-2023,,,Distributor Shipment,"5,508","69,400.80",USD,"1,10,104.92",USD,"13,880.16",USD,"13,880.16",USD,84VAFZLW,B0785RNKZS,38000182631,38000182631,KEBF9,0***N,325,32504000,32504027,"Pringles Potato Crisps Chips, Snack Stacks, Lunch Snacks, Office and Kids Snacks, Variety Pack (27 Cups)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
19-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8GU4OOLY,B08FSC3XG3,,,KEBF9,P***9,325,32502500,32502506,"Rice Krispies Treats Homestyle Marshmallow Snack Bars, Kids Snacks, School Lunch, Original (6 Boxes, 36 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
23-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8YHARH7Z,B08L7PX3V1,38000251528,38000251528,KEUB1,P***9,121,32502500,32502506,"Special K Protein Bars, Meal Replacement, Protein Snacks, Chocolate Peanut Butter (20 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
29-10-2023,,,Distributor Shipment,284,"3,748.80",USD,"7,463.52",USD,749.76,USD,749.76,USD,8KF75SGT,B000Y2WPKC,38000845604,38000845604,KEBF9,0***N,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Sour Cream and Onion (12 Cans)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
11-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8GU4OOLY,B08FSC3XG3,,,KEBF9,P***9,325,32502500,32502506,"Rice Krispies Treats Homestyle Marshmallow Snack Bars, Kids Snacks, School Lunch, Original (6 Boxes, 36 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
02-10-2023,,,Distributor Shipment,10,250.2,USD,371.4,USD,50.04,USD,50.04,USD,2E2TMVTF,B093ZKT64V,,,KEBF9,7***G,325,32504000,32504002,"Cheez-It Snap'd Cheese Cracker Chips, Thin Crisps, Lunch Snacks, Cheddar Sour Cream and Onion, 45oz Case (6 Bags)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
28-10-2023,,,Distributor Shipment,"1,872","34,332.48",USD,"39,293.28",USD,"6,866.50",USD,"6,866.50",USD,4DVX1ITB,B07TQ99WFC,24100116881,24100116881,KEBF9,P***E,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, Variety Pack (42 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
05-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,2TQVSRWY,B084RDDFGR,38000240522,38000240522,KEUB1,P***E,325,32502500,32502506,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original (54 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
10-10-2023,,,Distributor Shipment,19,310.08,USD,341.81,USD,62.02,USD,62.02,USD,8UMC467V,B093ZJM1CC,,,PUCC9,P***9,325,32502500,32500843,"Pure Organic Layered Fruit Bars, Strawberry Banana, Gluten Free, Vegan Fruit Snacks (2 Boxes, 24 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
30-10-2023,,,Distributor Shipment,23,571.32,USD,620.77,USD,114.26,USD,114.26,USD,8PLDOLKD,B09WX8RYGN,1.93908E+11,1.93908E+11,KEBF9,C***B,325,32502500,32500844,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Blueberry, 23.2oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
21-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,81RSGUTB,B09WX8RYGN,1.93908E+11,1.93908E+11,KEBF9,C***B,325,32502500,32500844,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Blueberry, 23.2oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
10-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8GU4OOLY,B08FSC3XG3,,,KEBF9,P***9,325,32502500,32502506,"Rice Krispies Treats Homestyle Marshmallow Snack Bars, Kids Snacks, School Lunch, Original (6 Boxes, 36 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
20-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,81RSGUTB,B09WX8RYGN,1.93908E+11,1.93908E+11,KEBF9,C***B,325,32502500,32500844,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Blueberry, 23.2oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
16-10-2023,,,Distributor Shipment,106,"1,676.92",USD,"2,076.54",USD,335.38,USD,335.38,USD,7FRN2Y9G,B0879N1QV3,,,B37JK,7***G,325,32504000,32504002,"Kellogg's SCOOBY-DOO! Baked Graham Cracker Snacks, Lunch Snacks, Snack Crackers, Cinnamon (40 Pouches)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
04-10-2023,,,Distributor Shipment,63,"3,364.20",USD,"3,364.20",USD,672.84,USD,672.84,USD,5VGXEP3T,B0BHXK6FGH,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Coconut Chocolate (6 Boxes, 30 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
19-10-2023,,,Distributor Shipment,12,298.08,USD,323.88,USD,59.62,USD,59.62,USD,81RSGUTB,B09WX8RYGN,1.93908E+11,1.93908E+11,KEBF9,C***B,325,32502500,32500844,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Blueberry, 23.2oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
12-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3HJ9LJNZ,B002DHSKQE,,,KEBF9,P***E,325,32504000,32504002,"Austin Sandwich Crackers, Single Serve Snack Crackers, Office and Kids Snacks, Peanut Butter on Cheese (12 Trays, 96 Packs)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
02-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8GU4OOLY,B08FSC3XG3,,,KEBF9,P***9,325,32502500,32502506,"Rice Krispies Treats Homestyle Marshmallow Snack Bars, Kids Snacks, School Lunch, Original (6 Boxes, 36 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
13-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,81RSGUTB,B09WX8RYGN,1.93908E+11,1.93908E+11,KEBF9,C***B,325,32502500,32500844,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Blueberry, 23.2oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
12-10-2023,,,Distributor Shipment,84,"2,086.56",USD,"2,267.16",USD,417.31,USD,417.31,USD,81RSGUTB,B09WX8RYGN,1.93908E+11,1.93908E+11,KEBF9,C***B,325,32502500,32500844,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Blueberry, 23.2oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
11-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,81RSGUTB,B09WX8RYGN,1.93908E+11,1.93908E+11,KEBF9,C***B,325,32502500,32500844,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Blueberry, 23.2oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
20-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3RPZ3NCF,B084RDDFGR,38000240522,38000240522,KEUB1,P***E,325,32502500,32502506,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original (54 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
18-10-2023,,,Distributor Shipment,25,621,USD,674.75,USD,124.2,USD,124.2,USD,81RSGUTB,B09WX8RYGN,1.93908E+11,1.93908E+11,KEBF9,C***B,325,32502500,32500844,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Blueberry, 23.2oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
04-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8GU4OOLY,B08FSC3XG3,,,KEBF9,P***9,325,32502500,32502506,"Rice Krispies Treats Homestyle Marshmallow Snack Bars, Kids Snacks, School Lunch, Original (6 Boxes, 36 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
12-10-2023,,,Distributor Shipment,494,"12,270.96",USD,"13,333.06",USD,"2,454.19",USD,"2,454.19",USD,1FGQWT9U,B0BQ9D92D8,1.93908E+11,1.93908E+11,AU0O4,C***B,325,32502500,32502506,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Peanut Butter Dark Chocolate, 23.2oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
04-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8XGJVDVH,B091MX9DJJ,38000124938,38000124938,PUCC9,P***9,325,32502500,32502506,"Kellogg's Special K Protein Meal Bars, 12g Protein Snacks, Meal Replacement, Chocolatey Chip Cookie Dough, 19oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
12-10-2023,,,Distributor Shipment,12,113.52,USD,157.08,USD,22.7,USD,22.7,USD,1D6DMW1A,B0B59Y691J,24100102549,24100102549,PUCC9,7***G,325,32504000,32504002,"Cheez-It Snap'd Cheese Cracker Chips, Thin Crisps, Lunch Snacks, Variety Pack, 15oz Bag (20 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
22-10-2023,,,Distributor Shipment,12,640.8,USD,791.28,USD,128.16,USD,128.16,USD,5D3C6M9P,B0BG8P6KNZ,1.93908E+11,1.93908E+11,KEHEG,C***B,325,32502500,32500844,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Blueberry (6 Boxes, 30 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
20-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3RJNYZ4G,B084RDDFGR,38000240522,38000240522,KEUB1,P***9,325,32502500,32502506,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original (54 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
10-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8YHARH7Z,B08L7PX3V1,38000251528,38000251528,KEUB1,P***9,121,32502500,32502506,"Special K Protein Bars, Meal Replacement, Protein Snacks, Chocolate Peanut Butter (20 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
05-10-2023,,,Distributor Shipment,419,"8,044.80",USD,"9,004.31",USD,"1,608.96",USD,"1,608.96",USD,8YHARH7Z,B08L7PX3V1,38000251528,38000251528,KEUB1,P***9,121,32502500,32502506,"Special K Protein Bars, Meal Replacement, Protein Snacks, Chocolate Peanut Butter (20 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
11-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3RPZ3NCF,B084RDDFGR,38000240522,38000240522,KEUB1,P***E,325,32502500,32502506,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original (54 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
12-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3RPZ3NCF,B084RDDFGR,38000240522,38000240522,KEUB1,P***E,325,32502500,32502506,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original (54 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
01-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3A6SPK1G,B0BJXL3NFZ,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Peanut Butter Chocolate (6 Boxes, 30 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
02-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3HJ9LJNZ,B07VMBF5HH,,,KEUB1,P***E,325,32502500,32502506,"Kellogg's Special K Protein Meal Bars, Meal Replacement, Bulk Protein Snacks, Variety Pack (3 Boxes, 18 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
11-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3RJNYZ4G,B084RDDFGR,38000240522,38000240522,KEUB1,P***9,325,32502500,32502506,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original (54 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
05-10-2023,,,Distributor Shipment,585,"6,458.40",USD,"10,459.80",USD,"1,291.68",USD,"1,291.68",USD,3QHCEJIW,B00C3YAEY8,38000845574,38000845574,KEBF9,0***N,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Original (12 Cans)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
06-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8YHARH7Z,B08L7PX3V1,38000251528,38000251528,KEUB1,P***9,121,32502500,32502506,"Special K Protein Bars, Meal Replacement, Protein Snacks, Chocolate Peanut Butter (20 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
16-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,2KBA7LAD,B000UPAB8G,38000350016,38000350016,KEBF9,P***9,325,32504000,32504004,"Nutri-Grain Soft Baked Breakfast Bars, Made with Whole Grains, Kids Snacks, Value Pack, Apple Cinnamon (3 Boxes, 48 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
30-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3RPZ3NCF,B084RDDFGR,38000240522,38000240522,KEUB1,P***E,325,32502500,32502506,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original (54 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
29-10-2023,,,Distributor Shipment,1,53.4,USD,65.94,USD,10.68,USD,10.68,USD,8PLDOLKD,B0BFY34Z9N,,,KEBF9,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Vanilla Almond (6 Boxes, 30 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
14-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,563TBFSD,B0BG3JWTMZ,,,PUCC9,P***9,325,32504000,32504002,"Kellogg's Club and Cheez-It Baked Snacks, Lunch Snacks, Party Snacks, Variety 2.3lb Case (5 Bags)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
16-10-2023,,,Distributor Shipment,135,"1,782.00",USD,"3,547.80",USD,356.4,USD,356.4,USD,84VAFZLW,B00C3YAF10,38000845611,38000845611,KEBF9,0***N,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Cheddar Cheese (12 Cans)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
24-10-2023,,,Distributor Shipment,56,719.04,USD,"1,001.84",USD,143.81,USD,143.81,USD,27S1FBZI,B09RCSXZYW,24100001521,24100001521,KEBF9,7***G,325,32504000,32504002,"Kellogg's Snacks, Lunch Snacks, Kids Snacks, Mega Pack, Variety Pack, 30.1oz Box (30 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
16-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8UMC467V,B093ZJM1CC,,,PUCC9,P***9,325,32502500,32500843,"Pure Organic Layered Fruit Bars, Strawberry Banana, Gluten Free, Vegan Fruit Snacks (2 Boxes, 24 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
05-10-2023,,,Distributor Shipment,81,"1,293.57",USD,"1,457.19",USD,258.71,USD,258.71,USD,17MWJWDD,B07TR6YVJL,,,KEUB1,7***G,325,32504000,32504002,"Keebler Sandwich Crackers, Single Serve Snack Crackers, Lunch Snacks, Variety Pack (45 Packs)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
06-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3A6SPK1G,B0BJXL3NFZ,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Peanut Butter Chocolate (6 Boxes, 30 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
27-10-2023,,,Distributor Shipment,12,129.96,USD,151.2,USD,25.99,USD,25.99,USD,5GCABQDE,B091MX9DJJ,38000124938,38000124938,PUCC9,7***G,325,32502500,32502506,"Kellogg's Special K Protein Meal Bars, 12g Protein Snacks, Meal Replacement, Chocolatey Chip Cookie Dough, 19oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
19-10-2023,,,Distributor Shipment,228,"5,663.52",USD,"6,153.72",USD,"1,132.70",USD,"1,132.70",USD,818VKWLQ,B09KMW172Z,1.93908E+11,1.93908E+11,KEBF9,C***B,325,32502500,32500844,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Chocolate, 23.2oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
20-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,2KBA7LAD,B000UPAB8G,38000350016,38000350016,KEBF9,P***9,325,32504000,32504004,"Nutri-Grain Soft Baked Breakfast Bars, Made with Whole Grains, Kids Snacks, Value Pack, Apple Cinnamon (3 Boxes, 48 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
29-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,84VAFZLW,B07HFNFWT7,38000183720,38000183720,KEBF9,0***N,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, BBQ (Pack of 12)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
20-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8UMC467V,B093ZJM1CC,,,PUCC9,P***9,325,32502500,32500843,"Pure Organic Layered Fruit Bars, Strawberry Banana, Gluten Free, Vegan Fruit Snacks (2 Boxes, 24 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
22-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8HNB6ETH,B0BYHB689F,,,CHR4B,C***B,325,32502500,32502506,"RXBAR Minis Protein Bars, Protein Snack, Snack Bars, Variety Pack (16 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
10-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3HJ9LJNZ,B07VMBF5HH,,,KEUB1,P***E,325,32502500,32502506,"Kellogg's Special K Protein Meal Bars, Meal Replacement, Bulk Protein Snacks, Variety Pack (3 Boxes, 18 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
21-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8UMC467V,B093ZJM1CC,,,PUCC9,P***9,325,32502500,32500843,"Pure Organic Layered Fruit Bars, Strawberry Banana, Gluten Free, Vegan Fruit Snacks (2 Boxes, 24 Bars)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
23-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,1TKK8OXJ,B08VY7RT8R,,,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, On-the-Go Snacks, Original (36 Cups)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
02-10-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,5CFZ291B,B08FSC3XG3,,,KEBF9,P***9,325,32502500,32502506,"Rice Krispies Treats Homestyle Marshmallow Snack Bars, Kids Snacks, School Lunch, Original (6 Boxes, 36 Bars)",,unknown_binding,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
09-10-2023,,,Distributor Shipment,10,356.4,USD,575.4,USD,71.28,USD,71.28,USD,1M2HT65A,B01N2AWG8Q,,,PUCC9,7***G,325,32502500,32502506,"Kellogg's Special K Pastry Crisps, 100 Calories, Breakfast Bars, Strawberry (6 Boxes, 216 Crisps)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
21-10-2023,,,Distributor Shipment,216,"3,499.20",USD,"4,525.20",USD,699.84,USD,699.84,USD,78LYV2LN,B07KQZNGJ3,38000202988,38000202988,KEBF9,P***9,325,32502500,32502504,"Pop-Tarts Baked Pastry Bites, Kids Snacks, School Lunch, Frosted Strawberry (5 Boxes, 25 Pouches)",,grocery,,,,,,,,,6429-817059700,6429-817059700,20.00%,59960910
