PO,Vendor,Ship to location,ASIN,External ID,Model Number,Title,Availability,Window Type,Window Start,Window End,Expected Date,Case Size,Quantity Requested,Accepted Quantity,Quantity received,Quantity Outstanding,Case Cost,Total Cost,External Id Type,Backordered
17GZKXRO,HONBV,"TEB9 - SOMERSET, NJ",B0B997WX29,7.86162E+11,7.86162E+11,"vitaminwater miniest, zero sugar nutrient enhanced water beverage mix, daypart kit",Accepted: EDI Only,Delivery window (Prepaid),5/15/2023,5/25/2023,6/2/2023,8,1,1,0,0,96,96,,
17GZKXRO,HONBV,"TEB9 - SOMERSET, NJ",B0B997L3MM,7.86162E+11,7.86162E+11,"vitaminwater miniest, zero sugar nutrient enhanced water beverage mix, wellness kit",Accepted: EDI Only,Delivery window (Prepaid),5/15/2023,5/25/2023,6/2/2023,8,23,23,0,0,96,2208,,
17GZKXRO,HONBV,"TEB9 - SOMERSET, NJ",B08HKGRVLP,6.57622E+11,6.57622E+11,"Honest Kids Super Fruit Punch, Organic Juice Drink, 6 Fl oz Juice Boxes, 6 Fl Oz (Pack of 40)",Accepted: EDI Only,Delivery window (Prepaid),5/15/2023,5/25/2023,6/2/2023,1,521,521,520,1,15.37,8007.77,,
17GZKXRO,HONBV,"TEB9 - SOMERSET, NJ",B08HKG5X58,6.57623E+11,6.57623E+11,"Honest Kids Berry Good Lemonade, Organic Juice Drink, 6 Fl oz Juice Boxes, Pack Of 40, Berry Lemonade, 6 Fl Oz (Pack of 40)",Accepted: EDI Only,Delivery window (Prepaid),5/15/2023,5/25/2023,6/2/2023,1,60,60,74,0,15.37,922.2,,
17GZKXRO,HONBV,"TEB9 - SOMERSET, NJ",B08HKG49HK,6.57622E+11,6.57622E+11,"Honest Kids Appley Ever After, Organic Juice Drink, 6 Fl oz Juice Boxes, Pack Of 40, Apple, 6 Fl Oz (Pack of 40)",Accepted: EDI Only,Delivery window (Prepaid),5/15/2023,5/25/2023,6/2/2023,1,473,473,104,0,15.37,7270.01,,
17GZKXRO,HONBV,"TEB9 - SOMERSET, NJ",B08HKCX67G,6.57623E+11,6.57623E+11,"Honest Kids Strawberry Peachy, Organic Juice Drink, 6 Fl oz Juice Boxes, Pack Of 40, Strawberry Peach, 6 Fl Oz (Pack of 40)",Accepted: EDI Only,Delivery window (Prepaid),5/15/2023,5/25/2023,6/2/2023,1,143,143,143,0,15.37,2197.91,,
17GZKXRO,HONBV,"TEB9 - SOMERSET, NJ",B003GAJPPC,6.57622E+11,6.57622E+11,"Honest Kids Goodness Grapeness, Grape Organic Fruit Juice Drink, 6.75 fl oz (32 Pack)",Accepted: EDI Only,Delivery window (Prepaid),5/15/2023,5/25/2023,6/2/2023,1,324,324,338,0,14.54,4710.96,,
17GZKXRO,HONBV,"TEB9 - SOMERSET, NJ",B003GADB02,6.57622E+11,6.57622E+11,"Honest Kids Organic Juice Drink, Berry Berry Good Lemonade, 6.75 Fl Oz Pouches (Pack of 32)",Accepted: EDI Only,Delivery window (Prepaid),5/15/2023,5/25/2023,6/2/2023,1,216,216,216,0,14.54,3140.64,,
17GZKXRO,HONBV,"TEB9 - SOMERSET, NJ",B003GADAN0,6.57622E+11,6.57622E+11,"Honest Kids Super Fruit Punch Organic Fruit Juice Drink, 6.75 Fl Oz, 32 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/15/2023,5/25/2023,6/2/2023,1,666,666,409,0,14.54,9683.64,,
13RHDQ2K,HONBV,"PDX7 - Salem, OR",B08GGWTZZR,6.57622E+11,6.57622E+11,"Honest Tea Mango White Tea, Mango White Tea, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),5/15/2023,5/25/2023,5/30/2023,1,18,18,0,0,24.78,446.04,,
13RHDQ2K,HONBV,"PDX7 - Salem, OR",B08GB3NL93,6.57623E+11,6.57623E+11,"Honest Tea Lori's Lemon Tea, 59 Fl Oz Bottles (Pack Of 8), Lori's Lemon Tea, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),5/15/2023,5/25/2023,5/30/2023,1,1,1,0,0,24.78,24.78,,
13RHDQ2K,HONBV,"PDX7 - Salem, OR",B08G9ZYDB4,6.57623E+11,6.57623E+11,"Honest Tea Just Green Tea, 59 Fl Oz Bottles (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),5/15/2023,5/25/2023,5/30/2023,1,71,71,70,0,24.78,1759.38,,
13RHDQ2K,HONBV,"PDX7 - Salem, OR",B01BLAW4UG,6.57622E+11,6.57622E+11,"Honest Kids Super Fruit Punch, 59 Ounce (Pack of 8) (Packaging May Vary)",Accepted: EDI Only,Delivery window (Prepaid),5/15/2023,5/25/2023,5/30/2023,1,80,80,640,0,3.44,275.2,,
13RHDQ2K,HONBV,"PDX7 - Salem, OR",B01BLAW4O2,6.57622E+11,6.57622E+11,"Honest Kids Goodness Grapeness, 59 Ounce (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),5/15/2023,5/25/2023,5/30/2023,1,6,6,0,0,27.51,165.06,,
13RHDQ2K,HONBV,"PDX7 - Salem, OR",B00YEOENEC,6.57622E+11,6.57622E+11,"Honest Tea Half Tea and Half Lemonade, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),5/15/2023,5/25/2023,5/30/2023,1,2,2,0,0,24.78,49.56,,
8ZGFCN1D,XN1MA,"MQJ1 - GREENFIELD, IN",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/8/2023,5/18/2023,5/17/2023,1,560,560,561,0,30.69,17186.4,,
8QVMDTHL,XN1MA,"ABE8 - Florence, NJ",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/1/2023,5/11/2023,5/18/2023,1,280,280,276,4,30.69,8593.2,,
8IIZMIHJ,9S5OU,"DCA2 - Eastvale, CA",B07YSJT8TQ,6.57622E+11,6.57622E+11,"Honest Kids Organic Appley Ever After, 6 Fl Oz, 8 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/17/2023,5/19/2023,5/18/2023,5,105,105,105,0,14.4,1512,,
8IIZMIHJ,9S5OU,"DCA2 - Eastvale, CA",B00EVSYBMA,6.57622E+11,6.57622E+11,"Honest Kids, Organic Super Fruit Punch, 6.75 Fl Oz Pouches, 8 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/17/2023,5/19/2023,5/18/2023,4,87,87,87,0,14.28,1242.36,,
8IIZMIHJ,9S5OU,"DCA2 - Eastvale, CA",B002QI8J3O,6.57622E+11,6.57622E+11,"Honest Kids Organic Berry Good Lemonade, 6.75 Fl Oz, 8 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/17/2023,5/19/2023,5/18/2023,4,118,118,118,0,14.28,1685.04,,
8C8Z11WV,XN1MA,"FTW1 - Dallas, TX",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/1/2023,5/11/2023,5/16/2023,1,420,420,287,133,30.69,12889.8,,
8BUR43MT,XN1MA,"FWA4 - FORT WAYNE, IN",B07LD2NV9X,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/8/2023,5/18/2023,5/28/2023,1,980,980,979,0,30.69,30076.2,,
8BUR43MT,XN1MA,"FWA4 - FORT WAYNE, IN",B07LCZC2C2,8.1162E+11,12873,"Fairlife Core Power 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Vanilla, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/8/2023,5/18/2023,5/28/2023,1,10080,10080,9918,0,30.69,309355.2,,
8BUR43MT,XN1MA,"FWA4 - FORT WAYNE, IN",B01DDIRDZA,8.1162E+11,11103,"Core Power Fairlife Elite 42g High Protein Milk Shakes, Ready to Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Cancelled: Temporarily out of stock,Ship window (Collect),5/8/2023,5/18/2023,,1,2940,2940,20,0,37.27,109573.8,,
7Y591JSV,XN1MA,"MQJ1 - GREENFIELD, IN",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/1/2023,5/11/2023,5/23/2023,1,1820,1820,1779,0,30.69,55855.8,,
7SVQCZOF,XN1MA,"ORF2 - CHESAPEAKE, VA",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",,Ship window (Collect),5/1/2023,5/11/2023,5/1/2023,1,1960,0,0,0,30.69,0,,
7LHL665A,COKEA,"SCK4 - STOCKTON, CA",B07P97J837,7.86162E+11,7.86162E+11,"vitaminwater energy electrolyte enhanced water w/ vitamins, tropical citrus drinks, 20 fl oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/10/2023,1,406,324,324,0,13.82,4477.68,,
7LHL665A,COKEA,"SCK4 - STOCKTON, CA",B07P83L3VM,7.86162E+11,7.86162E+11,"vitaminwater refresh electrolyte enhanced water w/ vitamins, tropical mango drinks, 20 fl oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/10/2023,1,1849,1836,1836,0,13.82,25373.52,,
7LHL665A,COKEA,"SCK4 - STOCKTON, CA",B07P61BB23,7.86162E+11,7.86162E+11,"vitaminwater focus electrolyte enhanced water w/ vitamins, kiwi-strawberry drinks, 20 fl oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/10/2023,1,121,108,96,0,13.82,1492.56,,
7I9EC8AW,XN1MA,"MDW2 - Joliet, IL",B0855NBDH3,8.1162E+11,13049,"Core Power Fairlife Elite 42g High Protein Milk Shake, Ready To Drink for Workout Recovery, Strawberry, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/1/2023,5/11/2023,5/19/2023,1,4760,4760,4900,0,37.27,177405.2,,
7I9EC8AW,XN1MA,"MDW2 - Joliet, IL",B07LD2NV9X,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/1/2023,5/11/2023,6/6/2023,1,10500,10500,9866,0,30.69,322245,,
7I9EC8AW,XN1MA,"MDW2 - Joliet, IL",B07LCZC2C2,8.1162E+11,12873,"Fairlife Core Power 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Vanilla, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/1/2023,5/11/2023,6/4/2023,1,8820,8820,6941,0,30.69,270685.8,,
7I9EC8AW,XN1MA,"MDW2 - Joliet, IL",B01DDIRDZA,8.1162E+11,11103,"Core Power Fairlife Elite 42g High Protein Milk Shakes, Ready to Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/1/2023,5/11/2023,5/24/2023,1,2660,2660,3230,0,37.27,99138.2,,
7HXM7FTT,XN1MA,"AVP1 - Hazle Township, PA",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/1/2023,5/11/2023,5/15/2023,1,700,700,707,0,30.69,21483,,
6SZTMWAF,XN1MA,"FTW1 - Dallas, TX",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/8/2023,5/18/2023,5/25/2023,1,840,840,973,0,30.69,25779.6,,
4IW128DS,COKEA,"JVL1 - BELOIT, WI",B07P97JLR4,7.86162E+11,7.86162E+11,"vitaminwater xxx, electrolyte enhanced water w/ vitamins, açai-blueberry-pomegranate drinks, 20 fl oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/11/2023,1,2064,2064,0,0,13.82,28524.48,,
4IW128DS,COKEA,"JVL1 - BELOIT, WI",B07P6YK1K8,7.86162E+11,7.86162E+11,"vitaminwater zero sugar squeezed, electrolyte enhanced water w/ vitamins, lemonade drinks, 20 fl oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/11/2023,1,312,312,0,0,13.82,4311.84,,
4BI4VI8M,9S5OU,"HSE1 - HAGERSTOWN, MD",B00EVSYBMA,6.57622E+11,6.57622E+11,"Honest Kids, Organic Super Fruit Punch, 6.75 Fl Oz Pouches, 8 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/17/2023,5/19/2023,5/19/2023,4,67,67,67,0,13.52,905.84,,
4BI4VI8M,9S5OU,"HSE1 - HAGERSTOWN, MD",B002QI8J3O,6.57622E+11,6.57622E+11,"Honest Kids Organic Berry Good Lemonade, 6.75 Fl Oz, 8 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/17/2023,5/19/2023,5/19/2023,4,272,272,272,0,13.52,3677.44,,
3OFP6FZZ,COKEA,"SCK4 - STOCKTON, CA",B07PBCTN92,7.86162E+11,7.86162E+11,"vitaminwater zero sugar shine, electrolyte enhanced water w/ vitamins, strawberry lemonade drinks, 20 fl oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/12/2023,5/12/2023,1,1728,972,960,0,13.82,13433.04,,
3OFP6FZZ,COKEA,"SCK4 - STOCKTON, CA",B07P97JHSY,7.86162E+11,7.86162E+11,"vitaminwater power-c electrolyte enhanced water w/ vitamins, dragonfruit drinks, 20 fl oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/12/2023,5/12/2023,1,540,540,540,0,13.82,7462.8,,
3OFP6FZZ,COKEA,"SCK4 - STOCKTON, CA",B07P619NNK,7.86162E+11,7.86162E+11,"vitaminwater essential electrolyte enhanced water w/ vitamins, orange-orange drinks, 20 fl oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/12/2023,5/12/2023,1,108,108,198,0,13.82,1492.56,,
3NR59BPI,XN1MA,"IND9 - GREENWOOD, IN",B07LD2NV9X,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/8/2023,5/18/2023,5/31/2023,1,10360,10360,10507,0,30.69,317948.4,,
3NR59BPI,XN1MA,"IND9 - GREENWOOD, IN",B07LCZC2C2,8.1162E+11,12873,"Fairlife Core Power 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Vanilla, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/8/2023,5/18/2023,5/18/2023,1,2240,2240,2232,0,30.69,68745.6,,
3NR59BPI,XN1MA,"IND9 - GREENWOOD, IN",B01DDIRDZA,8.1162E+11,11103,"Core Power Fairlife Elite 42g High Protein Milk Shakes, Ready to Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/8/2023,5/18/2023,5/31/2023,1,11900,4900,4917,0,37.27,182623,,
3LWDN7UT,XN1MA,"MDW2 - Joliet, IL",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/8/2023,5/18/2023,6/1/2023,1,1260,1260,1255,0,30.69,38669.4,,
3LWDN7UT,XN1MA,"MDW2 - Joliet, IL",B07LD2NV9X,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/8/2023,5/18/2023,6/8/2023,1,16240,16240,16014,1,30.69,498405.6,,
3LWDN7UT,XN1MA,"MDW2 - Joliet, IL",B07LCZC2C2,8.1162E+11,12873,"Fairlife Core Power 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Vanilla, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/8/2023,5/18/2023,6/1/2023,1,8960,8960,8827,0,30.69,274982.4,,
3LWDN7UT,XN1MA,"MDW2 - Joliet, IL",B01DDIRDZA,8.1162E+11,11103,"Core Power Fairlife Elite 42g High Protein Milk Shakes, Ready to Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/8/2023,5/18/2023,5/27/2023,1,36820,36820,33559,0,37.27,1372281.4,,
3KQ6Y8AV,COKEA,"SCK4 - STOCKTON, CA",B07P97JHSY,7.86162E+11,7.86162E+11,"vitaminwater power-c electrolyte enhanced water w/ vitamins, dragonfruit drinks, 20 fl oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/8/2023,1,216,216,228,0,13.82,2985.12,,
3KQ6Y8AV,COKEA,"SCK4 - STOCKTON, CA",B07P61BB23,7.86162E+11,7.86162E+11,"vitaminwater focus electrolyte enhanced water w/ vitamins, kiwi-strawberry drinks, 20 fl oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/8/2023,1,1512,1512,1511,0,13.82,20895.84,,
3KQ6Y8AV,COKEA,"SCK4 - STOCKTON, CA",B00KCJQZVW,7.86162E+11,7.86162E+11,"vitaminwater zero variety pack nutrient enhanced water w/ vitamins, 20 fl oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/8/2023,1,612,204,201,0,13.82,2819.28,,
361IXVCU,XN1MA,"CLT2 - Charlotte, NC",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/8/2023,5/18/2023,5/31/2023,1,280,280,276,4,30.69,8593.2,,
333ZHBTW,XN1MA,"ABE8 - Florence, NJ",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/8/2023,5/18/2023,5/19/2023,1,700,700,694,6,30.69,21483,,
32BZQNMQ,XN1MA,"LAS1 - HENDERSON, NV",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/8/2023,5/18/2023,5/29/2023,1,420,420,407,0,30.69,12889.8,,
2WUQTW4E,XN1MA,"MEM1 - Memphis, TN",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/8/2023,5/18/2023,5/19/2023,1,280,280,351,0,30.69,8593.2,,
2IIVLVZR,XN1MA,"ORF2 - CHESAPEAKE, VA",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",Accepted: In stock,Ship window (Collect),5/8/2023,5/18/2023,5/15/2023,1,2240,2240,0,0,30.69,68745.6,,
1W61XBAT,COKEA,"SCK4 - STOCKTON, CA",B07P97J837,7.86162E+11,7.86162E+11,"vitaminwater energy electrolyte enhanced water w/ vitamins, tropical citrus drinks, 20 fl oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/11/2023,1,2376,2376,2373,0,13.82,32836.32,,
1UBAC7FE,COKEA,"LGB8 - Rialto, CA",B07PBCTN92,7.86162E+11,7.86162E+11,"vitaminwater zero sugar shine, electrolyte enhanced water w/ vitamins, strawberry lemonade drinks, 20 fl oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/4/2023,1,756,108,108,0,13.82,1492.56,,
1UBAC7FE,COKEA,"LGB8 - Rialto, CA",B07P97JG6V,7.86162E+11,7.86162E+11,"vitaminwater zero sugar xxx, electrolyte enhanced water w/ vitamins, açai-blueberry-pomegranate drinks, 20 fl oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/4/2023,1,108,108,92,0,13.82,1492.56,,
1UBAC7FE,COKEA,"LGB8 - Rialto, CA",B07P97J837,7.86162E+11,7.86162E+11,"vitaminwater energy electrolyte enhanced water w/ vitamins, tropical citrus drinks, 20 fl oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/4/2023,1,357,324,324,0,13.82,4477.68,,
1UBAC7FE,COKEA,"LGB8 - Rialto, CA",B07P83L3VM,7.86162E+11,7.86162E+11,"vitaminwater refresh electrolyte enhanced water w/ vitamins, tropical mango drinks, 20 fl oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/4/2023,1,511,540,544,0,13.82,7462.8,,
1UBAC7FE,COKEA,"LGB8 - Rialto, CA",B07P61BB23,7.86162E+11,7.86162E+11,"vitaminwater focus electrolyte enhanced water w/ vitamins, kiwi-strawberry drinks, 20 fl oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/4/2023,1,320,216,216,0,13.82,2985.12,,
1UBAC7FE,COKEA,"LGB8 - Rialto, CA",B01BJ5JQ36,25000056857,25000056857,"Minute Maid Orange Juice Drinks, 10 Fl Oz, 24 Pack",Cancelled: Not yet available,Delivery window (Prepaid),5/1/2023,5/11/2023,,1,96,0,0,0,20.54,0,,
1UBAC7FE,COKEA,"LGB8 - Rialto, CA",B00KCJQZVW,7.86162E+11,7.86162E+11,"vitaminwater zero variety pack nutrient enhanced water w/ vitamins, 20 fl oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/4/2023,1,204,102,102,0,13.82,1409.64,,
12PFJ1YK,XN1MA,"FWA4 - FORT WAYNE, IN",B0855NBDH3,8.1162E+11,13049,"Core Power Fairlife Elite 42g High Protein Milk Shake, Ready To Drink for Workout Recovery, Strawberry, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/1/2023,5/11/2023,5/24/2023,1,6160,6160,6013,0,37.27,229583.2,,
12PFJ1YK,XN1MA,"FWA4 - FORT WAYNE, IN",B07LD2NV9X,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/1/2023,5/11/2023,5/24/2023,1,560,560,565,0,30.69,17186.4,,
12PFJ1YK,XN1MA,"FWA4 - FORT WAYNE, IN",B07LCZC2C2,8.1162E+11,12873,"Fairlife Core Power 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Vanilla, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/1/2023,5/11/2023,5/24/2023,1,12880,12880,12842,0,30.69,395287.2,,
12PFJ1YK,XN1MA,"FWA4 - FORT WAYNE, IN",B01DDIRDZA,8.1162E+11,11103,"Core Power Fairlife Elite 42g High Protein Milk Shakes, Ready to Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),5/1/2023,5/11/2023,5/23/2023,1,280,280,285,0,37.27,10435.6,,
8KHCF9DQ,9S5OU,"HMW1 - WILMINGTON, IL",B087Y446NH,6.57623E+11,6.57623E+11,"Honest Kids, Strawberry Peachy Keen, 48 Fl Oz",Accepted: EDI Only,Delivery window (Prepaid),7/12/2023,7/14/2023,7/14/2023,5,3,3,0,0,14.25,42.75,,
7L25247C,HONBV,"CHA2 - Charleston, TN",B08GGWTZZR,6.57622E+11,6.57622E+11,"Honest Tea Mango White Tea, Mango White Tea, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/12/2023,1,26,26,26,0,24.78,644.28,,
7L25247C,HONBV,"CHA2 - Charleston, TN",B08GB3NL93,6.57623E+11,6.57623E+11,"Honest Tea Lori's Lemon Tea, 59 Fl Oz Bottles (Pack Of 8), Lori's Lemon Tea, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/11/2023,1,16,16,0,0,24.78,396.48,,
7L25247C,HONBV,"CHA2 - Charleston, TN",B08G9ZYDB4,6.57623E+11,6.57623E+11,"Honest Tea Just Green Tea, 59 Fl Oz Bottles (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/12/2023,1,48,48,48,0,24.78,1189.44,,
7L25247C,HONBV,"CHA2 - Charleston, TN",B01BLAW4UG,6.57622E+11,6.57622E+11,"Honest Kids Super Fruit Punch, 59 Ounce (Pack of 8) (Packaging May Vary)",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/12/2023,1,11,11,11,0,27.51,302.61,,
7L25247C,HONBV,"CHA2 - Charleston, TN",B01BLAW4O2,6.57622E+11,6.57622E+11,"Honest Kids Goodness Grapeness, 59 Ounce (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/11/2023,1,1,1,0,0,27.51,27.51,,
7L25247C,HONBV,"CHA2 - Charleston, TN",B00YEOENEC,6.57622E+11,6.57622E+11,"Honest Tea Half Tea and Half Lemonade, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/12/2023,1,6,6,6,0,24.78,148.68,,
75XA3FVJ,HONBV,"STL3 - REPUBLIC, MO",B08GGWTZZR,6.57622E+11,6.57622E+11,"Honest Tea Mango White Tea, Mango White Tea, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/11/2023,1,33,33,43,0,24.78,817.74,,
75XA3FVJ,HONBV,"STL3 - REPUBLIC, MO",B08GB3NL93,6.57623E+11,6.57623E+11,"Honest Tea Lori's Lemon Tea, 59 Fl Oz Bottles (Pack Of 8), Lori's Lemon Tea, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/11/2023,1,13,13,0,0,24.78,322.14,,
75XA3FVJ,HONBV,"STL3 - REPUBLIC, MO",B08G9ZYDB4,6.57623E+11,6.57623E+11,"Honest Tea Just Green Tea, 59 Fl Oz Bottles (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),5/1/2023,5/11/2023,5/11/2023,1,44,44,44,0,24.78,1090.32,,
